TTD	ConcludedLocation	ActualLocation
859	Vector3r(2.0, 4.0, 0.0)	Vector3r(2.0, 4.0, 0.0)
487	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
1079	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
458	Vector3r(2.0, 3.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
697	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
259	Vector3r(3.0, 0.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
623	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
160	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
409	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
595	Vector3r(-1.0, -1.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
1246	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
396	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
676	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
910	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
235	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
400	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
305	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
439	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
319	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
209	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
263	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
405	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
526	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
425	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
570	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
400	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
388	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
304	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
160	Vector3r(1.0, 3.0, 0.0)	Vector3r(1.0, 3.0, 0.0)
1284	Vector3r(2.0, 6.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
284	Vector3r(4.0, 7.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
1254	Vector3r(6.0, 3.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
170	Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
689	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
899	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
410	Vector3r(1.0, 5.0, 0.0)	Vector3r(1.0, 5.0, 0.0)
762	Vector3r(7.0, 1.0, 0.0)	Vector3r(7.0, 1.0, 0.0)
356	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
380	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
901	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
838	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
485	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
149	Vector3r(3.0, 1.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
598	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
323	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
493	Vector3r(3.0, 4.0, 0.0)	Vector3r(3.0, 4.0, 0.0)
878	Vector3r(3.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
559	Vector3r(3.0, 7.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
164	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
206	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
545	Vector3r(4.0, 8.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
403	Vector3r(3.0, 5.0, 0.0)	Vector3r(3.0, 5.0, 0.0)
240	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
862	Vector3r(0.0, 1.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
675	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
348	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 2.0, 0.0)
238	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
664	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
322	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
579	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
373	Vector3r(7.0, 5.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
949	Vector3r(-1.0, -1.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
570	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
286	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
132	Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
536	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
107	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
233	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
239	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
