TTD	ConcludedLocation	ActualLocation
60	Vector3r(7.0, 7.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
33	Vector3r(9.0, 7.0, 0.0)	Vector3r(3.0, 6.0, 0.0)
30	Vector3r(4.0, 8.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
86	Vector3r(4.0, 6.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
88	Vector3r(4.0, 6.0, 0.0)	Vector3r(4.0, 6.0, 0.0)
75	Vector3r(5.0, 2.0, 0.0)	Vector3r(0.0, 5.0, 0.0)
133	Vector3r(7.0, 1.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
129	Vector3r(0.0, 1.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
201	Vector3r(8.0, 9.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
297	Vector3r(0.0, 7.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
133	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
112	Vector3r(3.0, 4.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
124	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
173	Vector3r(8.0, 7.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
162	Vector3r(0.0, 1.0, 0.0)	Vector3r(9.0, 4.0, 0.0)
115	Vector3r(6.0, 8.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
220	Vector3r(8.0, 9.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
150	Vector3r(7.0, 8.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
95	Vector3r(9.0, 4.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
145	Vector3r(2.0, 6.0, 0.0)	Vector3r(6.0, 4.0, 0.0)
65	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
82	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
60	Vector3r(9.0, 1.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
134	Vector3r(2.0, 5.0, 0.0)	Vector3r(6.0, 2.0, 0.0)
90	Vector3r(5.0, 3.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
346	Vector3r(7.0, 3.0, 0.0)	Vector3r(1.0, 4.0, 0.0)
167	Vector3r(6.0, 2.0, 0.0)	Vector3r(6.0, 3.0, 0.0)
143	Vector3r(3.0, 7.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
30	Vector3r(7.0, 6.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
586	Vector3r(7.0, 2.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
411	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 4.0, 0.0)
148	Vector3r(0.0, 2.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
62	Vector3r(4.0, 8.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
69	Vector3r(4.0, 4.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
237	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
255	Vector3r(9.0, 2.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
142	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
174	Vector3r(5.0, 0.0, 0.0)	Vector3r(3.0, 1.0, 0.0)
130	Vector3r(8.0, 1.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
396	Vector3r(0.0, 3.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
113	Vector3r(7.0, 1.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
149	Vector3r(0.0, 6.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
51	Vector3r(0.0, 2.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
72	Vector3r(1.0, 2.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
82	Vector3r(1.0, 6.0, 0.0)	Vector3r(1.0, 0.0, 0.0)
170	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
107	Vector3r(4.0, 6.0, 0.0)	Vector3r(5.0, 1.0, 0.0)
203	Vector3r(7.0, 0.0, 0.0)	Vector3r(7.0, 0.0, 0.0)
152	Vector3r(4.0, 7.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
101	Vector3r(5.0, 3.0, 0.0)	Vector3r(1.0, 1.0, 0.0)
257	Vector3r(2.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
59	Vector3r(1.0, 2.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
99	Vector3r(9.0, 8.0, 0.0)	Vector3r(2.0, 1.0, 0.0)
306	Vector3r(2.0, 0.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
88	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
162	Vector3r(5.0, 5.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
105	Vector3r(8.0, 2.0, 0.0)	Vector3r(6.0, 5.0, 0.0)
196	Vector3r(1.0, 5.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
178	Vector3r(8.0, 6.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
51	Vector3r(9.0, 9.0, 0.0)	Vector3r(9.0, 9.0, 0.0)
195	Vector3r(9.0, 7.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
97	Vector3r(1.0, 8.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
170	Vector3r(9.0, 8.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
507	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
97	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
173	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
189	Vector3r(2.0, 3.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
186	Vector3r(1.0, 4.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
472	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
26	Vector3r(6.0, 5.0, 0.0)	Vector3r(9.0, 7.0, 0.0)
120	Vector3r(7.0, 1.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
17	Vector3r(9.0, 6.0, 0.0)	Vector3r(9.0, 6.0, 0.0)
45	Vector3r(7.0, 5.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
467	Vector3r(3.0, 7.0, 0.0)	Vector3r(6.0, 7.0, 0.0)
52	Vector3r(7.0, 9.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
94	Vector3r(5.0, 9.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
465	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
146	Vector3r(9.0, 5.0, 0.0)	Vector3r(3.0, 7.0, 0.0)
107	Vector3r(8.0, 3.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
112	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
69	Vector3r(9.0, 2.0, 0.0)	Vector3r(7.0, 9.0, 0.0)
80	Vector3r(5.0, 7.0, 0.0)	Vector3r(2.0, 6.0, 0.0)
561	Vector3r(-1.0, -1.0, 0.0)	Vector3r(7.0, 6.0, 0.0)
37	Vector3r(5.0, 9.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
65	Vector3r(7.0, 7.0, 0.0)	Vector3r(7.0, 7.0, 0.0)
140	Vector3r(0.0, 2.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
139	Vector3r(9.0, 3.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
234	Vector3r(1.0, 2.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
77	Vector3r(0.0, 5.0, 0.0)	Vector3r(0.0, 1.0, 0.0)
145	Vector3r(6.0, 5.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
73	Vector3r(0.0, 0.0, 0.0)	Vector3r(5.0, 7.0, 0.0)
586	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 3.0, 0.0)
71	Vector3r(3.0, 3.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
36	Vector3r(6.0, 5.0, 0.0)	Vector3r(8.0, 3.0, 0.0)
237	Vector3r(4.0, 0.0, 0.0)	Vector3r(0.0, 4.0, 0.0)
42	Vector3r(4.0, 4.0, 0.0)	Vector3r(3.0, 2.0, 0.0)
175	Vector3r(0.0, 3.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
255	Vector3r(8.0, 2.0, 0.0)	Vector3r(8.0, 2.0, 0.0)
89	Vector3r(0.0, 4.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
97	Vector3r(4.0, 4.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
231	Vector3r(3.0, 3.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
137	Vector3r(7.0, 9.0, 0.0)	Vector3r(7.0, 5.0, 0.0)
353	Vector3r(8.0, 9.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
125	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
38	Vector3r(0.0, 9.0, 0.0)	Vector3r(2.0, 9.0, 0.0)
68	Vector3r(3.0, 4.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
65	Vector3r(6.0, 7.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
136	Vector3r(3.0, 0.0, 0.0)	Vector3r(3.0, 0.0, 0.0)
109	Vector3r(5.0, 0.0, 0.0)	Vector3r(5.0, 0.0, 0.0)
260	Vector3r(5.0, 8.0, 0.0)	Vector3r(9.0, 3.0, 0.0)
246	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
255	Vector3r(6.0, 5.0, 0.0)	Vector3r(3.0, 3.0, 0.0)
104	Vector3r(6.0, 6.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
78	Vector3r(6.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
207	Vector3r(8.0, 9.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
81	Vector3r(5.0, 5.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
125	Vector3r(5.0, 6.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
101	Vector3r(5.0, 4.0, 0.0)	Vector3r(5.0, 5.0, 0.0)
142	Vector3r(9.0, 4.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
164	Vector3r(8.0, 7.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
66	Vector3r(5.0, 5.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
172	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
58	Vector3r(5.0, 1.0, 0.0)	Vector3r(4.0, 7.0, 0.0)
63	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 8.0, 0.0)
110	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
292	Vector3r(8.0, 0.0, 0.0)	Vector3r(8.0, 0.0, 0.0)
134	Vector3r(4.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
151	Vector3r(2.0, 1.0, 0.0)	Vector3r(8.0, 9.0, 0.0)
236	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
163	Vector3r(6.0, 6.0, 0.0)	Vector3r(9.0, 5.0, 0.0)
36	Vector3r(9.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
227	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
54	Vector3r(2.0, 8.0, 0.0)	Vector3r(1.0, 6.0, 0.0)
