TTD	ConcludedLocation	ActualLocation
822	Vector3r(5.0, 9.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
688	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
655	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
729	Vector3r(2.0, 2.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
675	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
530	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
514	Vector3r(8.0, 7.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
482	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
567	Vector3r(-1.0, -1.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
471	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
491	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
671	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
340	Vector3r(-1.0, -1.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
341	Vector3r(-1.0, -1.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
756	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
875	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
521	Vector3r(-1.0, -1.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
850	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
614	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
620	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
629	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
438	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
402	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
638	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
477	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
