TTD	ConcludedLocation	ActualLocation
367	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
941	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
396	Vector3r(4.0, 2.0, 0.0)	Vector3r(4.0, 2.0, 0.0)
461	Vector3r(8.0, 1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
663	Vector3r(1.0, 8.0, 0.0)	Vector3r(1.0, 8.0, 0.0)
895	Vector3r(2.0, 0.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
691	Vector3r(0.0, 7.0, 0.0)	Vector3r(0.0, 7.0, 0.0)
391	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
356	Vector3r(0.0, 0.0, 0.0)	Vector3r(0.0, 0.0, 0.0)
390	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
602	Vector3r(9.0, 1.0, 0.0)	Vector3r(9.0, 1.0, 0.0)
363	Vector3r(7.0, 2.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
1123	Vector3r(1.0, 9.0, 0.0)	Vector3r(1.0, 9.0, 0.0)
323	Vector3r(4.0, 0.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
507	Vector3r(-1.0, -1.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
630	Vector3r(4.0, 4.0, 0.0)	Vector3r(4.0, 4.0, 0.0)
463	Vector3r(7.0, 0.0, 0.0)	Vector3r(6.0, 0.0, 0.0)
342	Vector3r(7.0, 4.0, 0.0)	Vector3r(7.0, 4.0, 0.0)
258	Vector3r(9.0, 0.0, 0.0)	Vector3r(9.0, 0.0, 0.0)
316	Vector3r(2.0, 7.0, 0.0)	Vector3r(2.0, 7.0, 0.0)
497	Vector3r(-1.0, -1.0, 0.0)	Vector3r(5.0, 9.0, 0.0)
353	Vector3r(8.0, 1.0, 0.0)	Vector3r(2.0, 0.0, 0.0)
666	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
376	Vector3r(6.0, 0.0, 0.0)	Vector3r(2.0, 2.0, 0.0)
349	Vector3r(2.0, 3.0, 0.0)	Vector3r(2.0, 3.0, 0.0)
272	Vector3r(5.0, 2.0, 0.0)	Vector3r(5.0, 2.0, 0.0)
906	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 7.0, 0.0)
502	Vector3r(0.0, 3.0, 0.0)	Vector3r(0.0, 3.0, 0.0)
491	Vector3r(0.0, 6.0, 0.0)	Vector3r(0.0, 6.0, 0.0)
275	Vector3r(9.0, 8.0, 0.0)	Vector3r(9.0, 8.0, 0.0)
288	Vector3r(2.0, 8.0, 0.0)	Vector3r(2.0, 8.0, 0.0)
554	Vector3r(4.0, 3.0, 0.0)	Vector3r(4.0, 3.0, 0.0)
619	Vector3r(4.0, 5.0, 0.0)	Vector3r(4.0, 5.0, 0.0)
218	Vector3r(2.0, 6.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
532	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
527	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
595	Vector3r(1.0, 7.0, 0.0)	Vector3r(1.0, 7.0, 0.0)
309	Vector3r(1.0, 2.0, 0.0)	Vector3r(1.0, 2.0, 0.0)
751	Vector3r(-1.0, -1.0, 0.0)	Vector3r(8.0, 1.0, 0.0)
348	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
373	Vector3r(4.0, 9.0, 0.0)	Vector3r(4.0, 9.0, 0.0)
364	Vector3r(5.0, 6.0, 0.0)	Vector3r(5.0, 6.0, 0.0)
400	Vector3r(6.0, 6.0, 0.0)	Vector3r(6.0, 6.0, 0.0)
475	Vector3r(8.0, 7.0, 0.0)	Vector3r(7.0, 2.0, 0.0)
307	Vector3r(8.0, 4.0, 0.0)	Vector3r(8.0, 4.0, 0.0)
491	Vector3r(8.0, 5.0, 0.0)	Vector3r(8.0, 5.0, 0.0)
290	Vector3r(6.0, 1.0, 0.0)	Vector3r(6.0, 1.0, 0.0)
1060	Vector3r(6.0, 8.0, 0.0)	Vector3r(6.0, 8.0, 0.0)
311	Vector3r(3.0, 6.0, 0.0)	Vector3r(4.0, 0.0, 0.0)
509	Vector3r(6.0, 9.0, 0.0)	Vector3r(6.0, 9.0, 0.0)
583	Vector3r(6.0, 8.0, 0.0)	Vector3r(0.0, 9.0, 0.0)
1004	Vector3r(3.0, 8.0, 0.0)	Vector3r(3.0, 8.0, 0.0)
321	Vector3r(9.0, 2.0, 0.0)	Vector3r(9.0, 2.0, 0.0)
370	Vector3r(4.0, 1.0, 0.0)	Vector3r(4.0, 1.0, 0.0)
1310	Vector3r(5.0, 8.0, 0.0)	Vector3r(5.0, 8.0, 0.0)
